"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count"
"3D9.1BF19A3D36","DMM04120.WR1","OMK - Omak Creek Instream Array","4/16/2007 2:08:47 AM","4/16/2007 2:10:43 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF19A425B","DMM04126.WR4","OMK - Omak Creek Instream Array","3/30/2006 1:46:49 AM","3/30/2006 8:18:57 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF19CADAA","DMM04120.WR1","OMK - Omak Creek Instream Array","3/28/2007 6:48:28 PM","3/28/2007 7:51:16 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF19D1540","DMM03296.R4A","MRB - Methow River Basin","4/7/2006 2:32:01 PM","4/7/2006 2:33:32 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","4/12/2004","3","Steelhead","2","Summer","H","Hatchery Reared","RINH - Ringold Hatchery","1"
"3D9.1BF19D4F38","DMM04120.WR3","OMK - Omak Creek Instream Array","3/13/2007 1:41:25 AM","3/13/2007 1:41:26 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF19D5FE9","DMM04120.WR3","OMK - Omak Creek Instream Array","4/5/2006 10:16:58 PM","4/5/2006 10:16:58 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF19D838C","DMM04120.WR3","OMK - Omak Creek Instream Array","4/14/2007 1:42:34 AM","4/23/2007 2:43:32 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF19D9F9E","DMM03249.W1A","OMK - Omak Creek Instream Array","3/23/2006 11:06:34 PM","3/30/2006 7:15:12 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF19E1975","DMM04120.WR3","OMK - Omak Creek Instream Array","3/25/2006 3:39:02 AM","3/28/2006 8:00:56 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF19E55C6","DMM04120.WR1","OMK - Omak Creek Instream Array","4/1/2007 8:53:55 PM","4/8/2007 8:30:20 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF19E8453","DMM03248.W1A","OMK - Omak Creek Instream Array","3/31/2006 11:09:53 PM","3/31/2006 11:09:54 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF19E9D4D","DMM04117.WR4","MRB - Methow River Basin","5/8/2006 12:13:56 PM","5/8/2006 12:17:19 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","4/26/2004","3","Steelhead","2","Summer","H","Hatchery Reared","CHEWUR - Chewuch River","1"
"3D9.1BF19E9F20","DMM04120.WR1","OMK - Omak Creek Instream Array","3/13/2007 9:33:12 PM","3/23/2007 8:32:51 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF19EC9D0","DMM04118.WR1","MRB - Methow River Basin","4/22/2007 12:13:19 AM","4/23/2007 3:41:23 AM","GOLD CREEK NEAR MOUTH","LIBBY CREEK NEAR MOUTH","4/27/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF19EE254","DMM04119.WR1","MRB - Methow River Basin","4/8/2006 1:33:44 AM","4/20/2006 10:20:13 AM","LIBBY CREEK NEAR MOUTH","LIBBY CREEK AT RKM 2","4/28/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF19EE9E1","DMM04117.WR4","MRB - Methow River Basin","4/2/2006 12:21:54 PM","4/26/2006 3:29:24 PM","LOWER BEAVER CREEK AT RKM 2","LOWER BEAVER CREEK AT RKM 2","4/26/2004","3","Steelhead","2","Summer","H","Hatchery Reared","CHEWUR - Chewuch River","1"
"3D9.1BF19EFD0D","DMM04126.WR4","OMK - Omak Creek Instream Array","4/19/2007 11:49:23 PM","4/21/2007 8:28:13 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF19F2D5A","DMM04117.WR1","MRB - Methow River Basin","11/7/2006 9:50:03 AM","11/8/2006 7:11:16 AM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","4/26/2004","3","Steelhead","2","Summer","H","Hatchery Reared","CHEWUR - Chewuch River","1"
"3D9.1BF19F4900","DMM04125.WR1","BPC - Bonaparte Creek Instream Array","5/17/2017 3:45:47 PM","5/17/2017 5:01:23 PM","Three Antenna Series","Three Antenna Series","5/4/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1A16C9A","CGS06320.LAB","TWR - Lwr Twisp Rvr near MSRF Ponds","3/20/2010 4:20:42 AM","3/20/2010 8:10:40 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","11/18/2006","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1A17633","CGS07124.JAE","LMR - Lower Methow River at Pateros","9/21/2009 10:40:40 AM","9/21/2009 10:40:40 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2007","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1A186B5","CGS07126.JAE","LMR - Lower Methow River at Pateros","4/6/2009 8:49:32 PM","4/7/2009 4:08:50 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/7/2007","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1A186B5","CGS07126.JAE","TWR - Lwr Twisp Rvr near MSRF Ponds","4/21/2009 7:51:33 PM","5/19/2009 12:42:13 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","5/7/2007","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1A18C9D","CGS07101.KAG","TWR - Lwr Twisp Rvr near MSRF Ponds","4/6/2009 2:59:44 AM","5/16/2009 4:06:28 PM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","4/11/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1A1A0EE","CGS06101.LAF","LMR - Lower Methow River at Pateros","8/24/2009 9:03:49 PM","8/24/2009 9:03:49 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/11/2006","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1A1A0EE","CGS06101.LAF","TWR - Lwr Twisp Rvr near MSRF Ponds","3/15/2010 10:39:14 PM","3/15/2010 10:39:42 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","4/11/2006","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1A65255","CGS06128.KAB","MRB - Methow River Basin","4/17/2008 5:11:38 PM","4/17/2008 5:11:38 PM","LOWER BEAVER CREEK AT RKM 2","LOWER BEAVER CREEK AT RKM 2","5/9/2006","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1A656EB","CGS07118.KBG","LMR - Lower Methow River at Pateros","9/15/2009 7:31:31 PM","9/15/2009 7:31:31 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/28/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1A656EB","CGS07118.KBG","TWR - Lwr Twisp Rvr near MSRF Ponds","3/23/2010 8:03:18 PM","3/30/2010 2:24:41 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","4/28/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1A6F46B","CGS07121.KBG","LMR - Lower Methow River at Pateros","9/7/2009 7:35:16 PM","9/7/2009 7:35:16 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/10/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1A74F3E","MRC05279.ENT","GLC - Gold Creek, Methow River","5/8/2009 2:42:57 AM","5/8/2009 2:43:04 AM","MIDDLE IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","10/6/2005","3","Steelhead","2","Summer","U","Unknown","ENTIAR - Entiat River","1"
"3D9.1BF1A74F3E","MRC05279.ENT","LMR - Lower Methow River at Pateros","4/11/2009 2:56:08 AM","4/11/2009 2:56:08 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","10/6/2005","3","Steelhead","2","Summer","U","Unknown","ENTIAR - Entiat River","1"
"3D9.1BF1A9C1C3","CGS07295.KBZ","LMR - Lower Methow River at Pateros","8/28/2009 11:47:42 AM","8/28/2009 11:47:42 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","10/23/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1AB4414","DMM03256.W3A","MRB - Methow River Basin","5/2/2007 6:51:34 AM","5/2/2007 6:51:34 AM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1AC2F36","DMM03254.W1A","OMK - Omak Creek Instream Array","4/8/2007 10:18:36 PM","4/8/2007 10:19:26 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1AC36E0","DMM04125.WR1","OMK - Omak Creek Instream Array","5/8/2007 8:49:33 PM","5/8/2007 8:49:33 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/4/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1AC4178","DMM04125.OR1","OMK - Omak Creek Instream Array","5/6/2007 12:17:08 AM","5/6/2007 12:17:52 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/4/2004","3","Steelhead","2","Summer","H","Hatchery Reared","TWIS2P - Twisp Acclimation Pond (Methow Salmon Recovery Foundation)","1"
"3D9.1BF1AC4284","DMM04120.WR3","OMK - Omak Creek Instream Array","4/1/2006 3:14:19 AM","4/1/2006 3:14:19 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF1AFAA34","CGS07112.KBH","LMR - Lower Methow River at Pateros","9/12/2009 1:13:56 PM","9/12/2009 1:13:56 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/25/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1AFAA34","CGS07112.KBH","TWR - Lwr Twisp Rvr near MSRF Ponds","3/26/2010 2:51:23 AM","3/26/2010 2:51:59 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","4/25/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1C32651","DMM04113.WR1","MRB - Methow River Basin","4/12/2007 1:10:28 PM","4/12/2007 6:13:12 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","4/22/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1CE1DE5","CGS07127.KBG","LMR - Lower Methow River at Pateros","2/1/2010 12:13:47 AM","2/1/2010 12:13:47 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/10/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1CE1DE5","CGS07127.KBG","TWR - Lwr Twisp Rvr near MSRF Ponds","3/25/2010 11:18:46 PM","3/25/2010 11:19:17 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","5/10/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1CE85DE","CGS07115.KAE","LMR - Lower Methow River at Pateros","9/11/2009 6:17:36 AM","9/11/2009 6:17:36 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/26/2007","3","Steelhead","2","Summer","H","Hatchery Reared","TWISPR - Twisp River","1"
"3D9.1BF1CE85DE","CGS07115.KAE","MRT - Methow River at Twisp","10/31/2009 7:13:56 PM","10/31/2009 7:15:11 PM","DOWNSTREAM ARRAY","UPSTREAM ARRAY","4/26/2007","3","Steelhead","2","Summer","H","Hatchery Reared","TWISPR - Twisp River","1"
"3D9.1BF1CE85DE","CGS07115.KAE","TWR - Lwr Twisp Rvr near MSRF Ponds","3/28/2010 2:55:27 AM","3/28/2010 2:55:48 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","4/26/2007","3","Steelhead","2","Summer","H","Hatchery Reared","TWISPR - Twisp River","1"
"3D9.1BF1CE97DC","SMP06120.RIS","MRB - Methow River Basin","4/16/2008 9:44:31 PM","5/21/2008 10:36:29 AM","BEAVER CREEK MUX AT RKM 5","BEAVER CREEK MUX AT RKM 5","4/30/2006","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","RI2BYP - RIS - Release into the PH2 Juvenile Facility Bypass Flume/Pipe","1"
"3D9.1BF1CEBEA3","CGS07117.KBG","TWR - Lwr Twisp Rvr near MSRF Ponds","4/7/2010 11:02:34 PM","4/7/2010 11:02:52 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","4/27/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1CED788","CGS07119.JBG","LMR - Lower Methow River at Pateros","11/17/2009 10:50:26 PM","11/17/2009 10:50:26 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","METTRP - Methow Smolt Trap at McFarland Creek Road Bridge","1"
"3D9.1BF1CED788","CGS07119.JBG","TWR - Lwr Twisp Rvr near MSRF Ponds","3/29/2010 8:50:25 PM","3/29/2010 8:51:03 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","4/29/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","METTRP - Methow Smolt Trap at McFarland Creek Road Bridge","1"
"3D9.1BF1CEF15B","CGS07101.KAG","MRW - Methow River at Winthrop","3/16/2010 11:09:15 PM","3/16/2010 11:11:02 PM","DOWNSTREAM ARRAY","UPSTREAM ARRAY","4/11/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1CF4AA3","CGS07131.JBE","TWR - Lwr Twisp Rvr near MSRF Ponds","4/9/2009 9:00:28 PM","5/4/2009 1:50:41 AM","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY","5/13/2007","3","Steelhead","2","Summer","H","Hatchery Reared","METTRP - Methow Smolt Trap at McFarland Creek Road Bridge","1"
"3D9.1BF1CF7462","CGS07116.KAE","LMR - Lower Methow River at Pateros","9/6/2009 7:25:19 PM","9/6/2009 7:25:19 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/26/2007","3","Steelhead","2","Summer","H","Hatchery Reared","TWISPR - Twisp River","1"
"3D9.1BF1D4EE29","DMM04121.WR1","OMK - Omak Creek Instream Array","4/28/2007 12:00:47 AM","4/28/2007 12:01:14 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/30/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1D5279B","DMM04124.WR1","OMK - Omak Creek Instream Array","4/29/2006 3:18:11 AM","4/29/2006 3:18:11 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1D5330D","DMM03252.W1A","MRB - Methow River Basin","6/8/2006 1:40:35 PM","6/8/2006 1:40:35 PM","LIBBY CREEK AT RKM 2","LIBBY CREEK AT RKM 2","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1D53F7E","DMM03247.W1A","OMK - Omak Creek Instream Array","4/18/2006 2:36:06 PM","4/18/2006 2:36:06 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1D56814","DMM04120.WR1","OMK - Omak Creek Instream Array","3/20/2007 3:43:42 AM","3/20/2007 3:43:42 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF1D57003","DMM04120.WR3","OMK - Omak Creek Instream Array","4/2/2007 9:35:56 AM","4/2/2007 9:35:56 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF1D5755A","DMM04125.WR1","OMK - Omak Creek Instream Array","4/7/2007 1:30:27 AM","4/7/2007 1:31:05 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/4/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1D5883F","DMM03252.W1A","MRB - Methow River Basin","4/22/2006 1:16:59 PM","5/12/2006 5:50:28 PM","GOLD CREEK NEAR MOUTH","SOUTH FORK GOLD CREEK AT RKM 4","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1D58CD6","DMM03255.W1B","MRB - Methow River Basin","5/27/2007 8:45:06 AM","5/31/2007 7:34:31 AM","BEAVER CREEK MUX AT RKM 5","BEAVER CREEK MUX AT RKM 5","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1D5B9A0","DMM04120.WR3","OMK - Omak Creek Instream Array","4/1/2006 2:51:39 AM","4/1/2006 2:51:39 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF1D5D95D","DMM03256.W3A","MRB - Methow River Basin","4/21/2006 9:43:50 AM","4/21/2006 9:43:50 AM","LIBBY CREEK NEAR MOUTH","LIBBY CREEK NEAR MOUTH","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1D678F5","DMM04120.WR1","OMK - Omak Creek Instream Array","4/3/2006 10:07:52 PM","4/3/2006 10:07:52 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF1D690E2","DMM04121.WR1","OMK - Omak Creek Instream Array","3/23/2007 5:58:44 AM","4/12/2007 9:51:59 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/30/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1D69C47","DMM04126.WR2","BPC - Bonaparte Creek Instream Array","2/6/2015 8:17:05 PM","2/6/2015 8:31:11 PM","Three Antenna Series","Three Antenna Series","5/5/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1D6A284","DMM04124.WR1","OMK - Omak Creek Instream Array","5/17/2007 3:07:54 PM","5/17/2007 6:25:51 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/3/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1D6C3D2","DMM04117.WR3","MRB - Methow River Basin","3/26/2007 9:11:49 PM","3/26/2007 9:41:09 PM","GOLD CREEK NEAR MOUTH","GOLD CREEK NEAR MOUTH","4/26/2004","3","Steelhead","2","Summer","H","Hatchery Reared","CHEWUR - Chewuch River","1"
"3D9.1BF1D6F1D4","DMM04120.WR3","OMK - Omak Creek Instream Array","5/12/2011 5:14:31 AM","5/12/2011 5:14:31 AM","UPSTREAM ARRAY","UPSTREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF1D72B18","DMM04117.WR1","MRB - Methow River Basin","4/29/2007 1:41:55 PM","5/3/2007 10:04:31 AM","LIBBY CREEK AT RKM 2","LIBBY CREEK AT RKM 2","4/26/2004","3","Steelhead","2","Summer","H","Hatchery Reared","CHEWUR - Chewuch River","1"
"3D9.1BF1D76D08","DMM04126.WR2","OMK - Omak Creek Instream Array","4/21/2006 11:24:27 AM","4/21/2006 11:24:27 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1D79CDF","DMM04120.WR3","OMK - Omak Creek Instream Array","4/2/2006 11:57:27 PM","4/2/2006 11:57:27 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/29/2004","3","Steelhead","2","Summer","H","Hatchery Reared","OMAKC - Omak Creek (tributary to Okanogan River)","1"
"3D9.1BF1D7B4E2","DMM04126.WR4","MRB - Methow River Basin","4/18/2007 3:04:48 PM","4/18/2007 3:04:48 PM","LIBBY CREEK NEAR MOUTH","LIBBY CREEK NEAR MOUTH","5/5/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1D83CC8","DMM03248.W1A","OMK - Omak Creek Instream Array","4/8/2007 8:02:06 PM","5/9/2007 12:07:48 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1DA44D4","DMM04126.WR2","OMK - Omak Creek Instream Array","5/2/2007 12:27:30 PM","5/2/2007 12:27:30 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1DA4778","DMM04126.WR2","OMK - Omak Creek Instream Array","4/12/2007 7:15:36 PM","4/12/2007 7:16:29 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1DA71C9","DMM04126.WR4","OMK - Omak Creek Instream Array","4/22/2007 1:27:33 AM","4/22/2007 1:29:21 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/5/2004","3","Steelhead","2","Summer","H","Hatchery Reared","SIMILR - Similkameen River","1"
"3D9.1BF1DAABE8","DMM03247.W1A","MRB - Methow River Basin","4/20/2007 9:32:36 PM","4/25/2007 12:00:15 PM","LIBBY CREEK NEAR MOUTH","LIBBY CREEK AT RKM 2","4/21/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1DAC9B4","DMM04125.WR2","OMK - Omak Creek Instream Array","4/21/2008 1:46:57 PM","4/21/2008 1:46:57 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/4/2004","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1DB5871","DMM04125.OR1","OMK - Omak Creek Instream Array","5/1/2007 7:02:53 PM","5/1/2007 7:02:53 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","5/4/2004","3","Steelhead","2","Summer","H","Hatchery Reared","TWIS2P - Twisp Acclimation Pond (Methow Salmon Recovery Foundation)","1"
"3D9.1BF1F6E44B","CGS07107.KBG","TWR - Lwr Twisp Rvr near MSRF Ponds","4/8/2009 10:22:43 PM","4/8/2009 10:23:09 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","4/17/2007","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","TWISPR - Twisp River","1"
"3D9.1BF1FDC829","KDM05086.WBC","MRB - Methow River Basin","3/24/2006 7:41:19 PM","4/2/2006 3:41:07 AM","LOWER BEAVER CREEK AT RKM 2","LOWER BEAVER CREEK AT RKM 2","3/27/2005","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BEAV2C - Beaver Creek, Methow River","1"
"3D9.1BF1FFDEBC","DMM04274.W2A","MRB - Methow River Basin","5/22/2007 12:03:47 PM","5/26/2007 9:47:43 PM","BEAVER CREEK AT RKM 4","BEAVER CREEK AT RKM 4","4/19/2005","3","Steelhead","2","Summer","H","Hatchery Reared","METHR - Methow River","1"
"3D9.1BF1FFE2FF","DMM05118.WR1","OMK - Omak Creek Instream Array","4/13/2007 11:45:32 AM","4/13/2007 9:51:07 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/28/2005","3","Steelhead","2","Summer","H","Hatchery Reared","TWISPR - Twisp River","1"
"3D9.1BF2022588","DMM05115.WR3","OMK - Omak Creek Instream Array","3/17/2007 9:40:03 PM","3/17/2007 10:46:53 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","4/25/2005","3","Steelhead","2","Summer","H","Hatchery Reared","TWISPR - Twisp River","1"
